price,artist,title,image,source
4964.070910049534,Nicolaj Abraham Abildgaard,L'Amour et Psyché,6456.jpg,bidtoart
8810.351865845092,Wilhelm Ferdinand Bendz,Portrait de la comtesse Sophia Vilhelmine Moltke née Levetzau,6457.jpg,bidtoart
13594.66807244664,Christoffer Wilhelm Eckersberg,"Christian VIII à bord de son bateau à vapeur ""Ægir"" regardant les manœuvres des navires de guerre du 2 mai 1843",6458.jpg,bidtoart
1922.5763964014543,Hans Jorgen Hammer,Intérieur de maison à Valeröd,6459.jpg,bidtoart
1922.5763964014543,Thorald Laessoe,La cour du manoir Boller,6460.jpg,bidtoart
3845.152792802909,Carlo Edoardo Dalgas,Vue du château de Nisø avec l'atelier de Thorvaldsen,6461.jpg,bidtoart
2482.035455024766,Jorgen ROED Ringsted,Académie de jeune garçon,6462.jpg,bidtoart
3845.152792802909,Gustav Theodor Wegener,Autoportrait,6463.jpg,bidtoart
2482.035455024766,Gustav Theodor Wegener,"Portrait de la sœur de l'artiste, Jakobe Wegener",6464.jpg,bidtoart
2482.035455024766,Jorgen Sonne,Paysage de montagne en Italie,6465.jpg,bidtoart
2482.035455024766,Frederik SoDRING Aalborg,Paysage de fjord norvégien avec des bâtiments de scierie,6466.jpg,bidtoart
4964.070910049534,Martinus RORBYE Drammen,Etude de chèvres,6467.jpg,bidtoart
2718.9336144893286,Georg Emil Libert,Pêcheur dans la Grotta Azzura à Capri,6468.jpg,bidtoart
2482.035455024766,Theodor Esbern Philipsen,Porche donnant sur une cour à Amalfi,6469.jpg,bidtoart
2718.9336144893286,Christian Peter Morch Zacho,Vue de Non Mill et du lac Halde,6470.jpg,bidtoart
9928.14182009907,Lorenz Frolich,Le roi Svafur Lami force les nains Durin et Dvalin à lui promettre l'épée Tirfing,6471.jpg,bidtoart
3039.860194153672,Vilhelm Peter Carl Kyhn,Vue du port de Skive,6472.jpg,bidtoart
2482.035455024766,Carl LOCHER Lensborg,Marine avec pêcheur devant le château de Kronborg,6473.jpg,bidtoart
3039.860194153672,Janus la Cour,Vue du lac de Julsø au Danemark,6474.jpg,bidtoart
2482.035455024766,Carl Frederik Sorensen,Marine avec voiliers devant le château de Kronborg à Helsingør,6475.jpg,bidtoart
2208.872110376696,Holger Lübbers,Pêcheurs relevant leurs filets dans la baie de Naples,6476.jpg,bidtoart
2718.9336144893286,Christian Vigilius Blache,Voiliers dans la baie de Naples,6477.jpg,bidtoart
1823.9161164922045,Vilhelm Melbye,Le départ des pêcheurs,6478.jpg,bidtoart
2482.035455024766,Christen Dalsgaard,Vue d'un jardin en hiver,6479.jpg,bidtoart
2482.035455024766,Fritz SYBERG Faaborg,Vue d'un étang avec des peupliers en automne,6480.jpg,bidtoart
2718.9336144893286,Carl Heinrich Bloch,Effet de pleine lune sur la mer à Helleboek,6481.jpg,bidtoart
1359.466807244664,Julius Paulsen,Autoportrait,6482.jpg,bidtoart
1550.030644858353,Viggo Christian Frederik Vilhelm Pedersen,Paysage d'été à Skamstrup,6483.jpg,bidtoart
1489.2212730148606,Viggo Johansen,Vue de la campagne près de Pompéi avec le Vésuve,6484.jpg,bidtoart
4153.239699319076,Holger Henrik Herholdt Drachmann,"Vue de l'île de Maïre à l'ouest du quartier des Goudes, Marseille",6485.jpg,bidtoart
2482.035455024766,Jens Erik Carl Rasmussen,Vue du Groenland,6486.jpg,bidtoart
2482.035455024766,Karl Johan Madsen,Coucher de soleil à Skagen,6487.jpg,bidtoart
1922.5763964014543,Knud Sinding,Compagnie dans un intérieur en train d'étudier la Bible,6488.jpg,bidtoart
4405.175932922545,Kristian Zahrtmann,"Jeune prêtre assis sur un mur dans le cloître de l'albergo della Luna à Amalfi, dans le fond la Madonna della Civita de Zahrtman",6489.jpg,bidtoart
3845.152792802909,Peter ILSTED Sakskobing,Vue d'intérieur à Liselund,6490.jpg,bidtoart
1489.2212730148606,Emilius Ditlev BAERENTZEN,Portrait du peintre Anders Lunde (1809 - 1886),6491.jpg,bidtoart
1489.2212730148606,Ernst MEYER Altona,Vue de la Porte Tiburtine du mur d'Aurélien à Rome,6492.jpg,bidtoart
1359.466807244664,Jorgen SONNE Birkerod,Femme italienne assise,6493.jpg,bidtoart
1359.466807244664,Frederik Christian Jakobsen Kiaerskou,Paysage montagneux,6494.jpg,bidtoart
1489.2212730148606,Frederik Christian Jakobsen Kiaerskou,"Vue de Copenhague avec la Bourse, Christianborg et Holmens Kirke",6495.jpg,bidtoart
1359.466807244664,Carl Christian Constantin Hansen,Triton et l'Amour,6496.jpg,bidtoart
1359.466807244664,Anders Christian Lunde,Paysage près de Subiaco avec le ponte di San Francesco sull'Aniene,6497.jpg,bidtoart
1922.5763964014543,Anders Christian Lunde,Pergola à Frascati,6498.jpg,bidtoart
2718.9336144893286,Frederik Ludwig STORCH,Moine sur la terrasse du monastère des Capucins à Amalfi,6499.jpg,bidtoart
1922.5763964014543,Frederik Ludwig STORCH,Une éruption du Vésuve de nuit,6500.jpg,bidtoart
1359.466807244664,Martinus Rorbye,Autel à la Vierge donnant sur la campagne du Sud de l'Italie,6501.jpg,bidtoart
1922.5763964014543,Peter Raadsig,Dunes au bord de la mer à Skagen,6502.jpg,bidtoart
1215.9440776614692,Albert Kuchler,Etude d'une coiffure romaine tressée,6503.jpg,bidtoart
1359.466807244664,August Wilhelm Boesen,Maison au bord d'un étang à Funen,6504.jpg,bidtoart
1359.466807244664,Andreas Hunaeus,Jeune paysanne en bord de mer,6505.jpg,bidtoart
1922.5763964014543,Frederik Niels Martin Rohde,Moine assis sous la statue de l'Apollon du Belvédère,6506.jpg,bidtoart
2482.035455024766,Frederik Niels Martin Rohde,Le ramasseur de roseaux galant,6507.jpg,bidtoart
2482.035455024766,Frederik Niels Martin Rohde,Maison de pêcheurs au bord de la mer près d'Øresund,6508.jpg,bidtoart
1922.5763964014543,Carl Frederik Sorensen,Vue de Copenhague avec l'église Vor Freslers Kirke (église de Notre-Sauveur),6509.jpg,bidtoart
2482.035455024766,Carl Frederik Sorensen,Bateau de pêche sur le rivage à Sorrente,6510.jpg,bidtoart
1359.466807244664,Fritz Ferdinand Petersen,Portrait de l'assistant des bains du roi Christian VIII,6511.jpg,bidtoart
1489.2212730148606,Christian Andreas Schleisner,Pêcheur sur le seuil d'une maison regardant la mer,6512.jpg,bidtoart
1489.2212730148606,Wilhelm Nicolai Marstrand,Portrait d'un fermier italien,6513.jpg,bidtoart
1489.2212730148606,Anton Edvard Kieldrup,Ferme au Tyrol,6514.jpg,bidtoart
1922.5763964014543,Anton Melbye,Vue d'une côte avec comptoir de pêche au Groenland,6515.jpg,bidtoart
1922.5763964014543,Anton Melbye,Voiliers sur le Bosphore,6516.jpg,bidtoart
1359.466807244664,Johan Julius Exner,Jeune garçon portant un râteau,6517.jpg,bidtoart
1922.5763964014543,Frederik Christian Lund,Intérieur d'atelier avec deux peintres au travail,6518.jpg,bidtoart
1823.9161164922045,Anton Edvard Kieldrup,Torrent au milieu des rochers,6519.jpg,bidtoart
1359.466807244664,Anton Edvard Kieldrup,"Vue des ruines d'Hammershus, Bornholm",6520.jpg,bidtoart
1359.466807244664,Johan Wilhelm Zillen,Entrée d'une cour de ferme en été,6521.jpg,bidtoart
1922.5763964014543,Christen Dalsgaard,Intérieur de grenier,6522.jpg,bidtoart
1359.466807244664,Axel Thorsen Schovelin,La côte d'Helleboeck vue du château de Kronborg,6523.jpg,bidtoart
3039.860194153672,Carl Gotfred Würtzen,Paysage en bord de mer avec un dolmen,6524.jpg,bidtoart
1823.9161164922045,Janus la Cour,Vue de la campagne romaine,6525.jpg,bidtoart
2482.035455024766,Janus la Cour,Oliviers à Tivoli,6526.jpg,bidtoart
1489.2212730148606,Janus la Cour,Etude de rochers,6527.jpg,bidtoart
1215.9440776614692,Frederik Christian Lund,Deux vaches dans une étable,6528.jpg,bidtoart
1922.5763964014543,Frederik Christian Lund,Vue d'une ruelle couverte à Venise,6529.jpg,bidtoart
1661.2958797276308,Christian Vigilius Blache,Le départ pour la pêche,6530.jpg,bidtoart
1922.5763964014543,Christian Vigilius Blache,Promenade sur la plage,6531.jpg,bidtoart
2482.035455024766,Anton Laurids Johannes Dorph,Pêcheur de dos devant sa cabane,6532.jpg,bidtoart
1922.5763964014543,Carl Frederik Aagaard,Vue des Møns Klint,6533.jpg,bidtoart
3039.860194153672,Emanuel Larsen,Barques sur le rivage d'un village de Catalogne,6534.jpg,bidtoart
2482.035455024766,Johan Peter Kornbeck,Ruines romaines et un pin parasol sur la Via Appia,6535.jpg,bidtoart
1922.5763964014543,Carl Johan Neumann,"Dunes au bord de la mer, probablement à Skagen",6536.jpg,bidtoart
1215.9440776614692,Ludvig Abelin Schou,Tête de vieille femme,6537.jpg,bidtoart
2482.035455024766,Hans Smidth,Vol de pigeons dans un paysage de landes,6538.jpg,bidtoart
1922.5763964014543,Hans Smidth,Paysan endormi au bord d'un chemin,6539.jpg,bidtoart
881.0351865845091,Peter Christian Thamsen Skovgaard,Etude d'herbes et de fougères,6540.jpg,bidtoart
1922.5763964014543,Vilhelm Peter Carl Kyhn,Rochers dans la région de Rössjölm en Suède,6541.jpg,bidtoart
1489.2212730148606,Peter Karl Vilhelm KYHN,Paysage à Himmelbjerget dans le Jutland,6542.jpg,bidtoart
1215.9440776614692,Peter Karl Vilhelm KYHN,Herbages autour d'un étang,6543.jpg,bidtoart
1359.466807244664,Theodor Esbern Philipsen,L'arrivée d'un troupeau sur une route de terre,6544.jpg,bidtoart
1359.466807244664,Viggo Johansen,Vue de Kalvebodstrand à Copenhague,6545.jpg,bidtoart
1359.466807244664,Josef Theodor HANSEN,Vue des douves de Kronborg au clair de lune,6546.jpg,bidtoart
1489.2212730148606,Josef Theodor HANSEN,Vue de la Seine en bas de Meudon,6547.jpg,bidtoart
656.6848559240574,Josef Theodor HANSEN,"Vue présumée de la vallée de la Seine, en aval de Paris",6548.jpg,bidtoart
1489.2212730148606,Hans Andersen Brendekilde,Bord de rivière aux roseaux,6549.jpg,bidtoart
1489.2212730148606,Niels Kristian Skovgaard,Etude de cheval gris,6550.jpg,bidtoart
1489.2212730148606,Thorvald Simeon Niss,Clairière dans une forêt avec un lièvre s'enfuyant,6551.jpg,bidtoart
1489.2212730148606,Jens Erik Carl Rasmussen,Vue de la campagne danoise,6552.jpg,bidtoart
3039.860194153672,Christian Zacho,"Paysage près de Rye, à gauche un peintre et son chevalet, sans doute P.C. Skovgaard",6553.jpg,bidtoart
1823.9161164922045,Jens Erik Carl Rasmussen,Vue d'un fjord au Groenland avec un chasseur en kayak,6554.jpg,bidtoart
1489.2212730148606,Holger Peter Svane Lübbers,Vue de la côte nord de Skagen,6555.jpg,bidtoart
2718.9336144893286,Carl Ludvig Thilson Locher,Vue d'une plage avec un ramasseur de goémon,6556.jpg,bidtoart
1489.2212730148606,Holger Hvitfeldt Jerichau,Vue du golfe de Naples avec des barques de pêche devant le Castel dell'Ovo,6557.jpg,bidtoart
1922.5763964014543,Peder Mork Monsted,Vue du temple de Vesta à Tivoli,6558.jpg,bidtoart
1087.5734457957317,Harald Adolf Nikolaj Jerichau,Italienne vue de dos assise sur un rocher,6559.jpg,bidtoart
1489.2212730148606,Christian Molsted,Vue de la côte de Copenhague,6560.jpg,bidtoart
1922.5763964014543,Joakim Skovgaard,Maison entourée de grands arbres,6561.jpg,bidtoart
1087.5734457957317,Peter Hansen,Jeune garçon avec une casquette assis sur un muret,6562.jpg,bidtoart
2208.872110376696,Achton Johannes Friis,Paysage du Groenland avec des blocs de glace,6563.jpg,bidtoart
1087.5734457957317,Valdemar Secher,Vue de la côte à Skagen,6564.jpg,bidtoart
1550.030644858353,Achton Johannes Friis,Torrent en montagne dans le Valais en Suisse,6565.jpg,bidtoart
1359.466807244664,Joakim Skovgaard,Paysage avec la cathédrale de Viborg dans le lointain,6566.jpg,bidtoart
1359.466807244664,Jais Nielsen,Portrait de jeune femme,6567.jpg,bidtoart
1489.2212730148606,Emanuel Aage Petersen,"Le B.S. Thorvaldsen naviguant dans le détroit de Davis, entre le Groenland et la terre de Baffi",6568.jpg,bidtoart
7690.305585605819,Stanislas (victor Edouard) Lepine,"Pêcheur, à l'Ile Saint Ouen",6569.jpg,bidtoart
7690.305585605819,Jean Louis Forain,Les ballerines se préparant,6570.jpg,bidtoart
6566.848559240574,Louis Abel truchet,La gare Saint-Lazare,6571.jpg,bidtoart
2718.9336144893286,Louis Abel truchet,Jardin au printemps,6572.jpg,bidtoart
3845.152792802909,Louis Abel truchet,"Venise, la Salute",6573.jpg,bidtoart
1087.5734457957317,Louis Abel truchet,Elégante,6574.jpg,bidtoart
3845.152792802909,Louis Abel truchet,Allée arborée,6575.jpg,bidtoart
2718.9336144893286,Louis Abel truchet,Le thé sur la terrasse,6576.jpg,bidtoart
2718.9336144893286,Jean Bertrand Pégot Ogier,Paysanne dans un champ,6577.jpg,bidtoart
1922.5763964014543,Jean Bertrand Pégot Ogier,Paysanne au clair de lune,6578.jpg,bidtoart
13594.66807244664,Charles Lacoste,"Bordeaux, bateaux sur la Garonne",6579.jpg,bidtoart
19225.763964014543,Pierre Bonnard,Les toits au Grand-Lemps,6580.jpg,bidtoart
7690.305585605819,Henri Le Sidaner,"Maison près de la mer, Petit-Fort-Philippe",6581.jpg,bidtoart
3845.152792802909,Armand GUILLAUMIN,"Paysage d'Ile de France ou La Fontaine du cirque, Jardin des Champs Elysées",6582.jpg,bidtoart
5437.867228978658,Henri Lebasque,Ensemble de deux oeuvres sur papier,6583.jpg,bidtoart
24820.354550247666,Henri Lebasque,Baigneuse sur une jetée au bord de la mer,6584.jpg,bidtoart
54378.672289786584,Francis Picabia,Martigues,6585.jpg,bidtoart
4964.070910049534,Emile Bernard,Nature morte aux pêches et aux poires,6586.jpg,bidtoart
7690.305585605819,Achille Laugé,Vase de roses,6587.jpg,bidtoart
13594.66807244664,Louis Valtat,Jetée de fleurs,6588.jpg,bidtoart
7690.305585605819,Louis Valtat,Fillette à la robe blanche,6589.jpg,bidtoart
5437.867228978658,Raoul Du Gardier,Marchands au bord du canal de Suez,6590.jpg,bidtoart
42990.11514290234,Andre Claudot,"Essaims de misère, Pékin",6591.jpg,bidtoart
3845.152792802909,Jean Dufy,Nature morte au livre ouvert,6592.jpg,bidtoart
19225.763964014543,Maurice de Vlaminck,Paysage au champ de blé,6593.jpg,bidtoart
1359.466807244664,André Bauchant,Portrait de femme avec un rocher,6594.jpg,bidtoart
7750.153224291764,Léonard Tsuguharu Foujita,Jeune fille avec son chat,6595.jpg,bidtoart
6079.720388307346,Léonard Tsuguharu Foujita,Jeune femme se retournant,6596.jpg,bidtoart
6079.720388307346,Léonard Tsuguharu Foujita,Petit enfant et son chat près des bonhommes de neige,6597.jpg,bidtoart
2718.9336144893286,Jules René Hervé,Enfants et nonnes dans un parc,6598.jpg,bidtoart
1631.3601686935963,Jules René Hervé,Ensemble de deux oeuvres,6599.jpg,bidtoart
4405.175932922545,Jules Emile Elisée Maclet,Moulin de la Galette,6600.jpg,bidtoart
3845.152792802909,Jules Emile Elisée Maclet,La maison d'Henri IV,6601.jpg,bidtoart
3845.152792802909,Jules Emile Elisée Maclet,Rue du Mont Cenis,6602.jpg,bidtoart
1215.9440776614692,GEN PAUL,La calèche,6603.jpg,bidtoart
769.030558560582,GEN PAUL,Calèche à Nice,6604.jpg,bidtoart
19225.763964014543,GEN PAUL,La Grenouillière à Chatou,6605.jpg,bidtoart
1215.9440776614692,André Albert Marie Dunoyer De Segonzac,Les Roches blanches dans le golfe de Saint-Tropez,6606.jpg,bidtoart
1922.5763964014543,Paul Elie Gernez,Bouquet de fleurs,6607.jpg,bidtoart
1922.5763964014543,René Auguste Seyssaud,Paysage,6608.jpg,bidtoart
2718.9336144893286,AUGUSTE ELISEE CHABAUD,Paysage,6609.jpg,bidtoart
6566.848559240574,Alexandr Makovski,Nature morte aux fleurs,6610.jpg,bidtoart
27189.336144893285,KOROVINE CONSTANTIN ALEXÉEVITCH,Nuit à Paris,6611.jpg,bidtoart
54378.672289786584,Othon Coubine,La récolte des pommes de terre,6612.jpg,bidtoart
6566.848559240574,Othon Coubine,"Portrait d'Olga, la mère de l'artiste",6613.jpg,bidtoart
5437.867228978658,Othon Coubine,Portrait imaginaire d'Edgar Allan Poe,6614.jpg,bidtoart
10875.734457957316,Othon Coubine,Portrait d'Arne Laurin (?),6615.jpg,bidtoart
54378.672289786584,Othon Coubine,Paysage à la maisonnette,6616.jpg,bidtoart
7690.305585605819,Othon Coubine,Nature morte à la coupe de fruits,6617.jpg,bidtoart
1359.466807244664,Milada_maresova,Ouvrier à la cigarette,6618.jpg,bidtoart
992.814182009907,Milada Sindlerova,Nature morte,6619.jpg,bidtoart
992.814182009907,Arnold Koblitz,Verger à Boskovice,6620.jpg,bidtoart
271.89336144893286,Otto Klein,Portrait de Charles Weber,6621.jpg,bidtoart
271.89336144893286,Arnold Koblitz,Soldat tchèque,6622.jpg,bidtoart
2718.9336144893286,Alexis Paul Arapoff,Portrait de femme à la robe rouge,6623.jpg,bidtoart
2718.9336144893286,François EBERL,Portrait de femme,6624.jpg,bidtoart
1922.5763964014543,Leon Weissberg,Le petite port de pêche le soir,6625.jpg,bidtoart
38451.52792802909,Jindrich Styrsky,Portrait de femme (ou Prostituée),6626.jpg,bidtoart
3845.152792802909,Henri Hayden,Nature morte à la saucière bleue,6627.jpg,bidtoart
5437.867228978658,Serge Charchoune,Composition I,6628.jpg,bidtoart
5437.867228978658,Michel Chemiakin,Composition,6629.jpg,bidtoart
1359.466807244664,Rebecca Chemiakine,Portrait de jeune femme au chapeau,6630.jpg,bidtoart
2482.035455024766,Michel Chemiakin,Carnaval,6631.jpg,bidtoart
1922.5763964014543,Michel Chemiakin,Carnaval à Saint Petersbourg,6632.jpg,bidtoart
1922.5763964014543,Michel Chemiakin,Carnaval à Saint Petersourg,6633.jpg,bidtoart
1823.9161164922045,Félix Elie Tobeen,Composition,6634.jpg,bidtoart
1359.466807244664,José Vilato Ruiz,COMPOSITION,6635.jpg,bidtoart
769.030558560582,André Lhote,Nu de face,6636.jpg,bidtoart
13594.66807244664,Lyonel Charles Feininger,Mer d'Islande,6637.jpg,bidtoart
3845.152792802909,Jean Cocteau,"Soldat, étude pour le testament d'Orphée",6638.jpg,bidtoart
1359.466807244664,Julio Gonzalez,Deux nus,6639.jpg,bidtoart
2718.9336144893286,Antoine Malliakaris MAYO,Composition à l'échelle et à la bicyclette,6640.jpg,bidtoart
3845.152792802909,Jean Crotti,Figures,6641.jpg,bidtoart
1922.5763964014543,Hans Bellmer,Figure debout,6642.jpg,bidtoart
769.030558560582,Jean Lurçat,Feuilles et papillon,6643.jpg,bidtoart
3039.860194153672,AndrÃ© Masson,Rue Saint Denis,6644.jpg,bidtoart
6566.848559240574,AndrÃ© Masson,Visite au Louvre,6645.jpg,bidtoart
148922.12730148606,Jean Jules Louis Cavaillès,Femme assise main sur les pieds,6646.jpg,bidtoart
2354.6655813512043,Jean Jules Louis Cavaillès,Bouquet de fleurs et coupe de fruits,6647.jpg,bidtoart
3845.152792802909,Jean Jules Louis Cavaillès,Bouquet près de la fenêtre,6648.jpg,bidtoart
1489.2212730148606,Jean Jules Louis Cavaillès,Bouquet de fleurs sur la table,6649.jpg,bidtoart
5437.867228978658,Emilio Grau Sala,Jeune fille au balcon,6650.jpg,bidtoart
769.030558560582,Yves BRAYER,Veille de Gala,6651.jpg,bidtoart
1215.9440776614692,François Gall,Bord de Seine à Argenteuil,6652.jpg,bidtoart
769.030558560582,Roland Oudot,Nature morte à la théière et à la grappe de raisin,6653.jpg,bidtoart
1359.466807244664,Camille HILAIRe,Jeune fille au miroir de profil,6654.jpg,bidtoart
2149.5057571451166,Pierre Ambrogiani,Bord de mer,6655.jpg,bidtoart
2718.9336144893286,Pierre Ambrogiani,Le cheval mort,6656.jpg,bidtoart
3845.152792802909,Pierre Ambrogiani,Bord de mer,6657.jpg,bidtoart
2718.9336144893286,Édouard Pignon,Coq,6658.jpg,bidtoart
6566.848559240574,Marcel Mouly,L'orage,6659.jpg,bidtoart
1087.5734457957317,Lucien COUTAUD,"Troisième vue de Venise, aux neuf gondoles",6660.jpg,bidtoart
192257.63964014544,Simon Vouet,Portrait d'un artiste tenant un tableau ou une miniature,6661.jpg,bidtoart
